 4.02653835e-04  5.00000000e+00  4.02653835e-04  4.80000000e+01  4.02653835e-04  1.14686932e+01  4.02653835e-04  2.39124311e+01  4.02653835e-04  4.78853131e+01  4.02653835e-04  4.02653835e-04  4.02653835e-04 -1.14686932e+01  4.02653835e-04  0.00000000e+00 
 4.02703835e-04  5.00000000e+00  4.02703835e-04  4.80000000e+01  4.02703835e-04  1.14710903e+01  4.02703835e-04  2.39161731e+01  4.02703835e-04  4.78852891e+01  4.02703835e-04  4.02703835e-04  4.02703835e-04 -1.14710903e+01  4.02703835e-04  0.00000000e+00 
 4.02753835e-04  5.00000000e+00  4.02753835e-04  4.80000000e+01  4.02753835e-04  1.14734870e+01  4.02753835e-04  2.39199161e+01  4.02753835e-04  4.78852651e+01  4.02753835e-04  4.02753835e-04  4.02753835e-04 -1.14734870e+01  4.02753835e-04  0.00000000e+00 
 4.02803835e-04  5.00000000e+00  4.02803835e-04  4.80000000e+01  4.02803835e-04  1.14758833e+01  4.02803835e-04  2.39236600e+01  4.02803835e-04  4.78852412e+01  4.02803835e-04  4.02803835e-04  4.02803835e-04 -1.14758833e+01  4.02803835e-04  0.00000000e+00 
 4.02853835e-04  5.00000000e+00  4.02853835e-04  4.80000000e+01  4.02853835e-04  1.14782793e+01  4.02853835e-04  2.39274047e+01  4.02853835e-04  4.78852172e+01  4.02853835e-04  4.02853835e-04  4.02853835e-04 -1.14782793e+01  4.02853835e-04  0.00000000e+00 
 4.02903835e-04  5.00000000e+00  4.02903835e-04  4.80000000e+01  4.02903835e-04  1.14806749e+01  4.02903835e-04  2.39311504e+01  4.02903835e-04  4.78851933e+01  4.02903835e-04  4.02903835e-04  4.02903835e-04 -1.14806749e+01  4.02903835e-04  0.00000000e+00 
 4.02953835e-04  5.00000000e+00  4.02953835e-04  4.80000000e+01  4.02953835e-04  1.14830701e+01  4.02953835e-04  2.39348969e+01  4.02953835e-04  4.78851693e+01  4.02953835e-04  4.02953835e-04  4.02953835e-04 -1.14830701e+01  4.02953835e-04  0.00000000e+00 
 4.03003835e-04  5.00000000e+00  4.03003835e-04  4.80000000e+01  4.03003835e-04  1.14854650e+01  4.03003835e-04  2.39386443e+01  4.03003835e-04  4.78851454e+01  4.03003835e-04  4.03003835e-04  4.03003835e-04 -1.14854650e+01  4.03003835e-04  0.00000000e+00 
 4.03053835e-04  5.00000000e+00  4.03053835e-04  4.80000000e+01  4.03053835e-04  1.14878594e+01  4.03053835e-04  2.39423926e+01  4.03053835e-04  4.78851214e+01  4.03053835e-04  4.03053835e-04  4.03053835e-04 -1.14878594e+01  4.03053835e-04  0.00000000e+00 
 4.03103835e-04  5.00000000e+00  4.03103835e-04  4.80000000e+01  4.03103835e-04  1.14902535e+01  4.03103835e-04  2.39461417e+01  4.03103835e-04  4.78850975e+01  4.03103835e-04  4.03103835e-04  4.03103835e-04 -1.14902535e+01  4.03103835e-04  0.00000000e+00 
